1.783
1.789
1.857
1.926
1.995
2.097
2.092
1.812
1.617
1.274
0.869
0.709
0.554
0.48
0.434
0.383
0.531
0.914
0.937
0.949
0.926
0.846
0.737
0.606
0.491
0.44
0.394
0.389
0.383
0.429
0.457
0.331
0.349
0.4
0.503
0.52
0.509
0.526
0.543
0.617
0.726
1.017
1.08
1.046
1.023
0.96
0.806
0.634
0.583
0.572
0.606
0.663
0.766
1.114
1.589
1.446
1.349
1.383
1.36
1.366
1.297
1.326
1.286
1.297
1.412
1.674
1.715
1.726
1.732
1.749
1.657
1.52
1.486
1.514
1.543
1.6
1.646
1.857
2.183
1.875
1.554
1.274
1.034
0.857
0.697
0.657
0.56
0.543
0.617
1.063
1.183
1.2
1.2
1.257
1.166
1.034
1
1.063
1.114
1.132
1.183
1.429
2.069
1.972
1.966
1.686
1.715
1.72
1.726
1.817
1.749
1.755
1.995
2.355
2.452
2.469
2.429
2.355
2.12
1.903
1.903
1.926
1.96
2.023
2.103
2.349
2.886
2.777
2.572
2.577
2.543
2.492
2.406
2.383
2.315
2.246
2.389
2.697
2.709
2.657
2.623
2.589
2.412
2.326
2.343
2.36
2.417
2.475
2.475
2.537
2.715
2.606
2.606
2.452
2.246
1.915
1.6
1.36
1.189
1.177
1.337
2.029
2.057
2.109
2.115
2
1.852
1.76
1.657
1.657
1.64
1.623
1.617
1.669
1.634
1.463
1.349
1.126
0.857
0.743
0.629
0.577
0.549
0.56
0.663
1.154
1.177
1.212
1.166
1.023
0.84
0.629
0.554
0.514
0.469
0.469
0.497
0.674
1.12
1.143
0.806
0.817
0.92
0.714
0.84
0.829
0.663
0.566
0.514
0.88
0.937
0.983
0.972
0.914
0.789
0.623
0.606
0.612
0.634
0.64
0.629
0.8
1.252
0.932
0.806
0.806
0.737
0.669
0.6
0.623
0.623
0.549
0.526
0.886
1.006
1.046
1.006
0.926
0.76
0.623
0.629
0.657
0.68
0.72
0.737
0.932
1.509
1.44
1.326
1.354
1.377
1.234
1.04
0.829
0.732
0.629
0.754
1.412
1.56
1.674
1.772
1.772
1.663
1.572
1.589
1.646
1.732
1.817
1.989
2.24
2.726
2.44
2.023
1.646
1.234
1
0.874
0.76
0.583
0.389
0.469
1.097
1.206
1.28
1.269
1.229
0.972
0.789
0.783
0.789
0.8
0.8
0.846
1.04
1.417
1.217
1.052
1.052
1.023
1.086
1.097
1.103
1.16
1.229
1.463
1.96
2.035
2.115
2.177
2.246
2.2
2.092
2.166
2.223
2.28
2.366
2.423
2.543
2.749
2.657
2.795
2.92
2.88
2.783
2.652
2.56
2.463
2.4
2.429
2.966
2.783
2.737
2.806
2.8
2.737
2.675
2.709
2.72
2.755
2.823
2.92
2.943
3.04
3.018
2.829
2.52
2.097
1.772
1.623
